gamma,seed,file,reference_success,reference_reached,reference_collision,reference_taskspace_violation,plant_success,plant_reached,plant_collision,plant_taskspace_violation,plant_true_soft_geofence_violation,plant_measured_soft_geofence_violation,plant_true_hard_geofence_violation,plant_measured_hard_geofence_violation,raw_action_cap_fraction,reference_speed_cap_fraction,reference_vertical_speed_cap_fraction,applied_action_cap_fraction,clearance_erosion_m,reference_min_clearance_m,plant_min_clearance_m,minimum_true_soft_geofence_margin_m,minimum_measured_soft_geofence_margin_m,minimum_true_hard_geofence_margin_m,minimum_measured_hard_geofence_margin_m,raw_reference_tracking_rmse_m,raw_reference_tracking_max_error_m,command_tracking_rmse_m,command_tracking_max_error_m,reference_command_rmse_m,command_clip_fraction,current_state_position_weight,peak_reference_speed_mps,peak_plant_speed_mps,peak_abs_plant_vertical_speed_mps,max_abs_applied_acceleration_mps2,time_to_goal_s
1.0,53,run_g1_s53.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.631578947368421,0.3618421052631579,0.0,0.0,0.1894663806050557,0.003946823636992169,-0.18551955696806352,-0.011341565847396873,-0.012260460853576682,0.13865843415260315,0.13773953914642334,0.29777252674102783,0.5195254683494568,0.29777252674102783,0.5195254683494568,0.0,0.0,0.0,0.7000064849853516,0.9260682463645935,0.2754570245742798,0.2998929023742676,7.9830098802015605
1.0,59,run_g1_s59.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6216216216216216,0.3081081081081081,0.0,0.0,0.2148304386905787,0.0534799906940886,-0.1613504479964901,0.032316690683364846,0.03047910928726194,0.18231669068336487,0.18047910928726196,0.2611161768436432,0.4468609392642975,0.2611161768436432,0.4468609392642975,0.0,0.0,0.0,0.700007438659668,0.8855254054069519,0.2838050425052643,0.2999556362628937,7.87637951195707
1.0,61,run_g1_s61.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5135135135135135,0.3554054054054054,0.0,0.0,0.18788802758595521,0.00628317807425699,-0.18160484951169822,-0.019978010654449485,-0.02043222784996035,0.13002198934555054,0.12956777215003967,0.27589479088783264,0.5136374235153198,0.27589479088783264,0.5136374235153198,0.0,0.0,0.0,0.7000062465667725,0.9783301949501038,0.32783421874046326,0.29983511567115784,7.723693434610101
1.0,62,run_g1_s62.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.589041095890411,0.33835616438356164,0.0,0.0,0.22825447964035545,0.05025196198668036,-0.17800251765367509,0.0030320048332214133,0.001963233947753884,0.15303200483322144,0.1519632339477539,0.29494011402130127,0.5058141946792603,0.29494011402130127,0.5058141946792603,0.0,0.0,0.0,0.7000049948692322,0.9121198654174805,0.3231751024723053,0.2997308373451233,7.763002456231637
1.0,63,run_g1_s63.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6233766233766234,0.3116883116883117,0.0,0.0,0.20505687650859714,0.0075464810763393175,-0.19751039543225782,-0.016308748722076438,-0.01787211894989016,0.13369125127792358,0.13212788105010986,0.2410440891981125,0.4377390742301941,0.2410440891981125,0.4377390742301941,0.0,0.0,0.0,0.7000068426132202,0.8983573317527771,0.3000210225582123,0.2999492585659027,8.18903528111373
1.0,64,run_g1_s64.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6,0.33466666666666667,0.0,0.0,0.20516714406487782,0.0632669136983009,-0.14190023036657692,-0.011141234636306785,-0.012711131572723411,0.13885876536369324,0.1372888684272766,0.23754650354385376,0.4061450958251953,0.23754650354385376,0.4061450958251953,0.0,0.0,0.0,0.7000070810317993,0.9127408862113953,0.2828613221645355,0.2997179627418518,7.851992788799395
1.0,67,run_g1_s67.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6666666666666666,0.29743589743589743,0.0,0.0,0.23643360524132465,0.01651966359880841,-0.21991394164251624,-0.026729279756546043,-0.028110557794570945,0.12327072024345398,0.12188944220542908,0.25210273265838623,0.4660535454750061,0.25210273265838623,0.4660535454750061,0.0,0.0,0.0,0.7000053524971008,0.8987510204315186,0.29416024684906006,0.2992062568664551,8.342332260108105
1.0,69,run_g1_s69.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5897435897435898,0.2794871794871795,0.0,0.0,0.23139052777755842,0.0437011072028306,-0.18768942057472782,-0.0068829894065857156,-0.006730371713638328,0.1431170105934143,0.1432696282863617,0.2789374589920044,0.49655959010124207,0.2789374589920044,0.49655959010124207,0.0,0.0,0.0,0.7000060081481934,0.9121821522712708,0.27086448669433594,0.2999277412891388,8.1527025403396
1.0,71,run_g1_s71.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5342465753424658,0.3643835616438356,0.0,0.0,0.20770499548124763,0.02764036679753057,-0.18006462868371706,-0.022978150844573997,-0.027167224884033225,0.12702184915542603,0.1228327751159668,0.29497843980789185,0.47403013706207275,0.29497843980789185,0.47403013706207275,0.0,0.0,0.0,0.7000066637992859,0.883476734161377,0.297451913356781,0.2995615303516388,7.6074344787899495
1.0,74,run_g1_s74.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.620253164556962,0.2936708860759494,0.0,0.0,0.21364294532830333,0.014122042234769816,-0.1995209030935335,-0.030669146776199363,-0.03209313154220583,0.11933085322380066,0.11790686845779419,0.27654337882995605,0.48754334449768066,0.27654337882995605,0.48754334449768066,0.0,0.0,0.0,0.7000063061714172,0.9535999894142151,0.2940043807029724,0.29756563901901245,8.289803564180074
1.0,79,run_g1_s79.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.5555555555555556,0.3416666666666667,0.0,0.0,0.17098533425482618,0.037201420903633375,-0.1337839133511928,0.012377953529357888,0.009297049045562722,0.1623779535293579,0.15929704904556274,0.3326627314090729,0.5538070797920227,0.3326627314090729,0.5538070797920227,0.0,0.0,0.0,0.7000052332878113,0.930190920829773,0.295088529586792,0.2997858226299286,7.532512761505324
1.0,82,run_g1_s82.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5405405405405406,0.35405405405405405,0.0,0.0,0.2038112778809758,0.02155160924467031,-0.1822596686363055,-0.01579653620719912,-0.017523640394210838,0.1342034637928009,0.13247635960578918,0.3393085300922394,0.574722409248352,0.3393085300922394,0.574722409248352,0.0,0.0,0.0,0.7000064253807068,0.9479456543922424,0.33028823137283325,0.299988329410553,7.794819399995783
1.0,83,run_g1_s83.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5540540540540541,0.31891891891891894,0.0,0.0,0.18489736309586347,0.011430049891910488,-0.17346731320395298,-0.011136883497238181,-0.013122284412384055,0.13886311650276184,0.13687771558761597,0.2686023712158203,0.47285205125808716,0.2686023712158203,0.47285205125808716,0.0,0.0,0.0,0.7000067234039307,0.8816777467727661,0.27268457412719727,0.29970160126686096,7.947355345519673
1.0,91,run_g1_s91.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6533333333333333,0.34,0.0,0.0,0.2407504917756786,0.02565872208449138,-0.2150917696911872,-0.014051371812820457,-0.016848379373550437,0.13594862818717957,0.13315162062644958,0.2816064953804016,0.49376732110977173,0.2816064953804016,0.49376732110977173,0.0,0.0,0.0,0.7000057101249695,0.9053481221199036,0.3071027100086212,0.29987064003944397,7.975564574906139
1.0,93,run_g1_s93.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6933333333333334,0.3413333333333333,0.0,0.0,0.19208911968770725,0.06488179889270679,-0.12720732079500047,-0.012357407808303855,-0.014409178495407127,0.13764259219169617,0.1355908215045929,0.24399685859680176,0.42694345116615295,0.24399685859680176,0.42694345116615295,0.0,0.0,0.0,0.7000059485435486,0.881198525428772,0.2599625587463379,0.2999679148197174,7.943986514789489
1.0,101,run_g1_s101.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.631578947368421,0.3092105263157895,0.0,0.0,0.22840946431422263,0.0031911796408637394,-0.2252182846733589,-0.0304820775985718,-0.03278624415397646,0.11951792240142822,0.11721375584602356,0.2892395257949829,0.5195623636245728,0.2892395257949829,0.5195623636245728,0.0,0.0,0.0,0.7000051736831665,0.9413697719573975,0.3363366425037384,0.2999076843261719,8.125702258033455
1.0,103,run_g1_s103.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6216216216216216,0.3527027027027027,0.0,0.0,0.2018742011159447,0.031379098230892966,-0.17049510288505174,-0.0146015524864197,-0.01558160185813906,0.13539844751358032,0.13441839814186096,0.34059181809425354,0.581648588180542,0.34059181809425354,0.581648588180542,0.0,0.0,0.0,0.7000055909156799,0.967067539691925,0.29802820086479187,0.29979515075683594,7.857399211688501
1.0,105,run_g1_s105.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6447368421052632,0.29473684210526313,0.0,0.0,0.20346640420461307,0.07217212954769048,-0.1312942746569226,-0.026356452703475974,-0.028035157918930076,0.12364354729652405,0.12196484208106995,0.22170022130012512,0.3870086371898651,0.22170022130012512,0.3870086371898651,0.0,0.0,0.0,0.7000063061714172,0.8279600739479065,0.2986767590045929,0.2998160123825073,8.032449384708068
1.0,108,run_g1_s108.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6578947368421053,0.35,0.0,0.0,0.20228784692752277,0.015330470371395677,-0.1869573765561271,-0.008002156019210838,-0.008833819627761863,0.14199784398078918,0.14116618037223816,0.2873975336551666,0.5209158658981323,0.2873975336551666,0.5209158658981323,0.0,0.0,0.0,0.700005829334259,0.9128465056419373,0.27088335156440735,0.2999327480792999,8.096821954688764
1.0,111,run_g1_s111.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6351351351351351,0.33783783783783783,0.0,0.0,0.21064393124380754,0.032619678215797865,-0.17802425302800967,-0.02376886606216433,-0.026283109188079856,0.1262311339378357,0.12371689081192017,0.29448989033699036,0.4839717447757721,0.29448989033699036,0.4839717447757721,0.0,0.0,0.0,0.7000041007995605,0.8966495394706726,0.34662556648254395,0.29995179176330566,7.655639242661367
1.0,114,run_g1_s114.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.49333333333333335,0.3453333333333333,0.02,0.0,0.20266075423618393,0.02308180063401266,-0.17957895360217127,-0.03885682821273806,-0.03939848542213442,0.11114317178726196,0.1106015145778656,0.3546217083930969,0.5824899077415466,0.3546217083930969,0.5824899077415466,0.0,0.0,0.0,0.7000054121017456,0.9585185647010803,0.3037605583667755,0.29995062947273254,7.70095880279324
1.0,115,run_g1_s115.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.7215189873417721,0.3139240506329114,0.0,0.0,0.21214468964970026,0.0067829403383515285,-0.20536174931134873,0.008637762069702126,0.0064106345176696555,0.15863776206970215,0.15641063451766968,0.2697123885154724,0.5128320455551147,0.2697123885154724,0.5128320455551147,0.0,0.0,0.0,0.7000059485435486,0.9350774884223938,0.26183053851127625,0.29993516206741333,8.482086679617826
1.0,118,run_g1_s118.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6710526315789473,0.29210526315789476,0.0,0.0,0.2536491875385164,0.11089679222648335,-0.14275239531203304,0.00359985828399656,0.0007952809333801047,0.15359985828399658,0.15079528093338013,0.24279454350471497,0.42037856578826904,0.24279454350471497,0.42037856578826904,0.0,0.0,0.0,0.700005054473877,0.8814609050750732,0.2895689308643341,0.2999154031276703,8.095210534786691
1.0,122,run_g1_s122.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6103896103896104,0.33116883116883117,0.0,0.0,0.21744910207357196,0.009648683712549566,-0.2078004183610224,-0.031642580032348655,-0.033365154266357444,0.11835741996765137,0.11663484573364258,0.2774867117404938,0.48336005210876465,0.2774867117404938,0.48336005210876465,0.0,0.0,0.0,0.7000065445899963,0.9096594452857971,0.3124168813228607,0.2997475862503052,8.053697146305439
1.0,124,run_g1_s124.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.5789473684210527,0.31842105263157894,0.0,0.0,0.19062363216051684,0.004648243230812366,-0.18597538892970447,0.023544675111770608,0.02153787612915037,0.17354467511177063,0.1715378761291504,0.25229063630104065,0.44546544551849365,0.25229063630104065,0.44546544551849365,0.0,0.0,0.0,0.700006365776062,0.8625467419624329,0.2733641266822815,0.2998243272304535,7.9591659484335
1.0,125,run_g1_s125.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6216216216216216,0.35405405405405405,0.0,0.0,0.16599245772058024,0.06532556404377171,-0.10066689367680853,0.006230151653289773,0.004829233884811379,0.1562301516532898,0.1548292338848114,0.29172927141189575,0.47189193964004517,0.29172927141189575,0.47189193964004517,0.0,0.0,0.0,0.700006902217865,0.8882697820663452,0.2694385051727295,0.2999383807182312,7.683803338800296
1.0,141,run_g1_s141.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.68,0.30533333333333335,0.0,0.0,0.17544908143939175,0.047126290201238485,-0.12832279123815327,0.009359335899353005,0.007220363616943337,0.15935933589935303,0.15722036361694336,0.2721652090549469,0.4712277054786682,0.2721652090549469,0.4712277054786682,0.0,0.0,0.0,0.700005829334259,0.9074172973632812,0.2788829505443573,0.2990502119064331,7.905162636804287
1.0,143,run_g1_s143.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5342465753424658,0.34657534246575344,0.0,0.0,0.19857794899624165,0.014975957521925543,-0.1836019914743161,-0.03593530654907229,-0.0377685070037842,0.11406469345092773,0.11223149299621582,0.3319973349571228,0.535521388053894,0.3319973349571228,0.535521388053894,0.0,0.0,0.0,0.7000057101249695,0.9285133481025696,0.34719887375831604,0.2998589873313904,7.5215766399524675
1.0,149,run_g1_s149.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6266666666666667,0.3586666666666667,0.0,0.0,0.1792397787978966,0.016415432709803224,-0.16282434608809337,0.009545242786407448,0.007354950904846169,0.15954524278640747,0.1573549509048462,0.26839351654052734,0.46132251620292664,0.26839351654052734,0.46132251620292664,0.0,0.0,0.0,0.7000070810317993,0.8707160949707031,0.30163267254829407,0.29976773262023926,7.955185422321616
1.0,151,run_g1_s151.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5641025641025641,0.3294871794871795,0.0,0.0,0.23405266655098003,0.01567950983510802,-0.218373156715872,-0.03755372166633608,-0.039982163906097434,0.11244627833366394,0.11001783609390259,0.2782602608203888,0.48495009541511536,0.2782602608203888,0.48495009541511536,0.0,0.0,0.0,0.7000048160552979,0.9248265624046326,0.32732629776000977,0.299949586391449,8.09855051034829
1.0,152,run_g1_s152.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.631578947368421,0.3131578947368421,0.0,0.0,0.18823091873105594,0.04997152264391702,-0.1382593960871389,0.011953598260879494,0.009196197986602761,0.16195359826087952,0.15919619798660278,0.2547878324985504,0.4215157628059387,0.2547878324985504,0.4215157628059387,0.0,0.0,0.0,0.7000063061714172,0.9202495217323303,0.28675785660743713,0.29992640018463135,7.881764152211608
